invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-25518200001,2020-02-28,5179,38176,2,750,30,1.5,0.39
INV-25533400005,2020-02-28,3738,38176,2,750,30,1.5,0.39
INV-25544600018,2020-02-28,3818,27433,2,750,30,1.5,0.39
INV-25520900047,2020-02-28,5903,38176,2,750,30,1.5,0.39
INV-25525200040,2020-02-28,4291,16096,2,750,30,1.5,0.39
INV-25512400008,2020-02-28,4831,38176,2,750,30,1.5,0.39
INV-25518500034,2020-02-28,2587,80488,2,750,30,1.5,0.39
INV-25511600017,2020-02-28,4829,80488,2,750,30,1.5,0.39
INV-25543400022,2020-02-28,4271,27433,2,750,30,1.5,0.39
INV-25519700007,2020-02-28,4794,75210,2,750,30,1.5,0.39
INV-25523000014,2020-02-28,2657,43302,2,750,30,1.5,0.39
INV-25508900032,2020-02-28,4696,38176,2,750,30,1.5,0.39
INV-25521700012,2020-02-28,3403,38176,2,750,30,1.5,0.39
INV-25534400003,2020-02-28,4972,75198,2,750,30,1.5,0.39
INV-25521500021,2020-02-28,5517,43334,4,375,30,1.5,0.39
INV-25526800003,2020-02-28,5908,75210,2,750,30,1.5,0.39
INV-25529700021,2020-02-28,4654,43334,4,375,30,1.5,0.39
INV-25533400014,2020-02-28,3738,80488,2,750,30,1.5,0.39
INV-25526100015,2020-02-28,4786,75213,4,375,30,1.5,0.39
INV-25540000030,2020-02-28,5131,36964,1,50,30,0.05,0.01
INV-25516900020,2020-02-28,5108,36964,1,50,30,0.05,0.01
INV-25530900031,2020-02-28,2641,69631,4,50,30,0.2,0.05
INV-25519800003,2020-02-28,4898,64759,4,200,30,0.8,0.21
INV-25520800011,2020-02-28,5680,11299,4,200,30,0.8,0.21
INV-25533300002,2020-02-28,5857,52580,8,200,30,1.6,0.42
INV-25540600005,2020-02-28,4942,17954,5,375,30,1.87,0.49
INV-25527100017,2020-02-28,2618,36301,5,50,31,0.25,0.06
INV-25539700033,2020-02-28,4273,86886,2,750,31,1.5,0.39
INV-25522500032,2020-02-28,5252,86886,2,750,31,1.5,0.39
INV-25521700026,2020-02-28,3403,86886,2,750,31,1.5,0.39
INV-25528300007,2020-02-28,5531,69634,4,375,32,1.5,0.39
INV-25524400005,2020-02-28,2656,64864,4,375,32,1.5,0.39
INV-25514400018,2020-02-28,4370,64864,4,375,32,1.5,0.39
INV-25509600023,2020-02-28,4868,64864,4,375,32,1.5,0.39
INV-25534200026,2020-02-28,4908,69634,4,375,32,1.5,0.39
INV-25534500027,2020-02-28,3679,52835,2,1750,34,3.5,0.92
INV-25531900026,2020-02-28,5327,36903,20,200,34,4,1.05
INV-25512800038,2020-02-28,4107,31475,3,750,36,2.25,0.59
INV-25536200037,2020-02-28,2602,73749,3,750,36,2.25,0.59
INV-25522800012,2020-02-28,2674,31475,3,750,36,2.25,0.59
INV-25521700018,2020-02-28,3403,41846,3,750,36,2.25,0.59
INV-25526200009,2020-02-28,4253,77805,3,750,36,2.25,0.59
INV-25538500001,2020-02-28,4319,41846,3,750,36,2.25,0.59
INV-25528700012,2020-02-28,4439,10626,3,750,36,2.25,0.59
INV-25541300017,2020-02-28,3698,31475,3,750,36,2.25,0.59
INV-25522600032,2020-02-28,3712,41846,3,750,36,2.25,0.59
INV-25530600020,2020-02-28,4159,17956,3,750,36,2.25,0.59
INV-25525000032,2020-02-28,2553,31475,3,750,36,2.25,0.59
INV-25520000018,2020-02-28,4258,10626,3,750,36,2.25,0.59
INV-25544600015,2020-02-28,3818,17956,3,750,36,2.25,0.59
INV-25538100007,2020-02-28,4514,17956,3,750,36,2.25,0.59
INV-25543500025,2020-02-28,2523,10626,3,750,36,2.25,0.59
INV-25516700206,2020-02-28,2603,17956,3,750,36,2.25,0.59
INV-25522800006,2020-02-28,2674,10626,3,750,36,2.25,0.59
INV-25529600033,2020-02-28,3461,17956,3,750,36,2.25,0.59
INV-25536200050,2020-02-28,2602,41846,3,750,36,2.25,0.59
INV-25545100086,2020-02-28,5425,17956,3,750,36,2.25,0.59
INV-25540900026,2020-02-28,5466,41846,3,750,36,2.25,0.59
INV-25530600014,2020-02-28,4159,38056,4,750,36,3,0.79
INV-25543500039,2020-02-28,2523,43984,4,750,36,3,0.79
INV-25528800004,2020-02-28,5253,25607,3,1000,36,3,0.79
INV-25514400011,2020-02-28,4370,43026,4,750,36,3,0.79
INV-25514000029,2020-02-28,4369,43026,4,750,36,3,0.79
INV-25512400009,2020-02-28,4831,25607,3,1000,36,3,0.79
INV-25519600053,2020-02-28,2506,43076,4,750,36,3,0.79
INV-25536200032,2020-02-28,2602,25607,3,1000,36,3,0.79
INV-25524000016,2020-02-28,4246,43026,4,750,36,3,0.79
INV-25544600055,2020-02-28,3818,34819,3,1000,36,3,0.79
INV-25518700030,2020-02-28,2190,25607,3,1000,36,3,0.79
INV-25532100007,2020-02-28,4785,38056,4,750,36,3,0.79
INV-25509600018,2020-02-28,4868,81206,6,750,36,4.5,1.18
INV-25527000105,2020-02-28,2569,45245,6,750,36,4.5,1.18
INV-25524600003,2020-02-28,5110,81196,6,750,36,4.5,1.18
INV-25533700016,2020-02-28,4535,45276,6,750,36,4.5,1.18
INV-25511900054,2020-02-28,2612,45276,6,750,36,4.5,1.18
INV-25524000026,2020-02-28,4246,81206,6,750,36,4.5,1.18
INV-25523400012,2020-02-28,4249,81206,6,750,36,4.5,1.18
INV-25512200007,2020-02-28,5700,45276,6,750,36,4.5,1.18
INV-25529500024,2020-02-28,5562,81196,6,750,36,4.5,1.18
INV-25525000040,2020-02-28,2553,81206,6,750,36,4.5,1.18
INV-25514800001,2020-02-28,4622,52593,12,200,36,2.4,0.63
INV-25531500131,2020-02-28,2613,81124,4,50,36,0.2,0.05
INV-25532400066,2020-02-28,2624,84172,4,50,36,0.2,0.05
INV-25512600061,2020-02-28,2505,10805,3,375,36,1.12,0.29
INV-25521700041,2020-02-28,3403,11294,3,375,36,1.12,0.29
INV-25542200012,2020-02-28,4482,11294,3,375,36,1.12,0.29
INV-25532100011,2020-02-28,4785,10805,3,375,36,1.12,0.29
INV-25516200005,2020-02-28,5716,10805,3,375,36,1.12,0.29
INV-25516200004,2020-02-28,5716,11294,3,375,36,1.12,0.29
INV-25536100011,2020-02-28,5297,11294,3,375,36,1.12,0.29
INV-25509600002,2020-02-28,4868,11294,3,375,36,1.12,0.29
INV-25540800021,2020-02-28,5051,11294,3,375,36,1.12,0.29
INV-25542200013,2020-02-28,4482,10805,3,375,36,1.12,0.29
INV-25527400013,2020-02-28,5907,11294,3,375,36,1.12,0.29
INV-25514000014,2020-02-28,4369,10805,3,375,36,1.12,0.29
INV-25533400003,2020-02-28,3738,10805,3,375,36,1.12,0.29
INV-25523100026,2020-02-28,5210,10790,3,375,36,1.12,0.29
INV-25532100012,2020-02-28,4785,10790,3,375,36,1.12,0.29
INV-25517300008,2020-02-28,5888,10805,3,375,36,1.12,0.29
INV-25520900003,2020-02-28,5903,10805,3,375,36,1.12,0.29
INV-25533600022,2020-02-28,5209,64864,5,375,40,1.87,0.49
INV-25509300011,2020-02-28,4384,64864,5,375,40,1.87,0.49
INV-25521400013,2020-02-28,4790,69634,5,375,40,1.87,0.49
INV-25519100009,2020-02-28,5163,69634,5,375,40,1.87,0.49
INV-25514900005,2020-02-28,4603,64864,5,375,40,1.87,0.49
INV-25516700214,2020-02-28,2603,27554,4,750,42,3,0.79
INV-25522000006,2020-02-28,4402,36968,8,375,42,3,0.79
INV-25509700010,2020-02-28,4378,36968,8,375,42,3,0.79
INV-25534000005,2020-02-28,3782,44419,4,750,42,3,0.79
INV-25531600013,2020-02-28,4808,52594,8,375,42,3,0.79
INV-25539600029,2020-02-28,4596,25604,8,375,42,3,0.79
INV-25526100001,2020-02-28,4786,11586,4,750,42,3,0.79
INV-25512000002,2020-02-28,5699,36971,2,1750,42,3.5,0.92
INV-25543000040,2020-02-28,2550,36971,2,1750,42,3.5,0.92
INV-25526300001,2020-02-28,3868,86112,12,1000,42,12,3.17
INV-25523300009,2020-02-28,2655,86112,12,1000,42,12,3.17
INV-25530000089,2020-02-28,2591,86112,12,1000,42,12,3.17
INV-25519600155,2020-02-28,2506,86112,12,1000,42,12,3.17
INV-25511500003,2020-02-28,4209,86112,12,1000,42,12,3.17
INV-25515900039,2020-02-28,2635,86112,12,1000,42,12,3.17
INV-25530000024,2020-02-28,2591,22156,2,750,42,1.5,0.39
INV-25543500026,2020-02-28,2523,15830,2,750,42,1.5,0.39
INV-25532400047,2020-02-28,2624,89121,2,750,42,1.5,0.39
INV-25526900006,2020-02-28,4180,15830,2,750,42,1.5,0.39
INV-25528400028,2020-02-28,5437,89121,2,750,42,1.5,0.39
INV-25521500019,2020-02-28,5517,22156,2,750,42,1.5,0.39
INV-25534900045,2020-02-28,3857,22156,2,750,42,1.5,0.39
INV-25527000013,2020-02-28,2569,15776,2,750,42,1.5,0.39
INV-25543400025,2020-02-28,4271,22156,2,750,42,1.5,0.39
INV-25515200011,2020-02-28,5245,22156,2,750,42,1.5,0.39
INV-25544600026,2020-02-28,3818,64868,2,1750,46,3.5,0.92
INV-25522600041,2020-02-28,3712,64904,2,1750,46,3.5,0.92
INV-25545100042,2020-02-28,5425,64868,2,1750,46,3.5,0.92
INV-25511000016,2020-02-28,5698,64864,6,375,48,2.25,0.59
INV-25509800005,2020-02-28,4359,64864,6,375,48,2.25,0.59
INV-25530300010,2020-02-28,5081,64864,6,375,48,2.25,0.59
INV-25538400054,2020-02-28,2606,69634,6,375,48,2.25,0.59
INV-25513100033,2020-02-28,4362,64864,6,375,48,2.25,0.59
INV-25539600011,2020-02-28,4596,64864,6,375,48,2.25,0.59
INV-25542600017,2020-02-28,4385,64864,6,375,48,2.25,0.59
INV-25527100046,2020-02-28,2618,64864,6,375,48,2.25,0.59
INV-25528600011,2020-02-28,4299,17956,4,750,48,3,0.79
INV-25526800033,2020-02-28,5908,47865,1,750,48,0.75,0.19
INV-25522300001,2020-02-28,5702,47865,1,750,48,0.75,0.19
INV-25540100024,2020-02-28,4169,11294,4,375,48,1.5,0.39
INV-25516700173,2020-02-28,2603,28132,2,750,48,1.5,0.39
INV-25526100007,2020-02-28,4786,10805,4,375,48,1.5,0.39
INV-25514800027,2020-02-28,4622,10805,4,375,48,1.5,0.39
INV-25525700015,2020-02-28,4848,10805,4,375,48,1.5,0.39
INV-25512600059,2020-02-28,2505,11294,4,375,48,1.5,0.39
INV-25528300009,2020-02-28,5531,11294,4,375,48,1.5,0.39
INV-25520600009,2020-02-28,5361,10805,4,375,48,1.5,0.39
INV-25528300008,2020-02-28,5531,10805,4,375,48,1.5,0.39
INV-25521300013,2020-02-28,4897,11294,4,375,48,1.5,0.39
INV-25511800008,2020-02-28,5411,27796,2,750,52,1.5,0.39
INV-25536600009,2020-02-28,5430,64866,4,750,54,3,0.79
INV-25514400014,2020-02-28,4370,64866,4,750,54,3,0.79
INV-25526400076,2020-02-28,2560,68126,4,750,54,3,0.79
INV-25532300019,2020-02-28,3465,68126,4,750,54,3,0.79
INV-25515500020,2020-02-28,4377,64866,4,750,54,3,0.79
INV-25510500018,2020-02-28,4448,64866,4,750,54,3,0.79
INV-25509800006,2020-02-28,4359,64866,4,750,54,3,0.79
INV-25531000014,2020-02-28,3728,43338,2,1750,54,3.5,0.92
INV-25526100005,2020-02-28,4786,43338,2,1750,54,3.5,0.92
INV-25538700017,2020-02-28,5005,43338,2,1750,54,3.5,0.92
INV-25536800002,2020-02-28,5167,2511,6,750,54,4.5,1.18
INV-25536200064,2020-02-28,2602,43026,6,750,54,4.5,1.18
INV-25514900019,2020-02-28,4603,43026,6,750,54,4.5,1.18
INV-25531500109,2020-02-28,2613,72732,6,750,54,4.5,1.18
INV-25527000094,2020-02-28,2569,43025,6,750,54,4.5,1.18
INV-25530300001,2020-02-28,5081,43026,6,750,54,4.5,1.18
INV-25516700030,2020-02-28,2603,30056,12,750,54,9,2.37
INV-25516300004,2020-02-28,5716,35946,12,750,54,9,2.37
INV-25517500008,2020-02-28,3838,30056,12,750,54,9,2.37
INV-25532400128,2020-02-28,2624,30056,12,750,54,9,2.37
INV-25528100004,2020-02-28,5737,35946,12,750,54,9,2.37
INV-25515400015,2020-02-28,5125,35946,12,750,54,9,2.37
INV-25526700019,2020-02-28,2514,63530,6,1750,54,10.5,2.77
INV-25517600030,2020-02-28,2678,63530,6,1750,54,10.5,2.77
INV-25538600037,2020-02-28,3783,68340,2,750,54,1.5,0.39
INV-25513700021,2020-02-28,5507,89193,12,200,54,2.4,0.63
INV-25524700012,2020-02-28,5544,89193,12,200,54,2.4,0.63
INV-25530900039,2020-02-28,2641,84207,6,50,54,0.3,0.07
INV-25530900032,2020-02-28,2641,84143,6,50,54,0.3,0.07
INV-25539700004,2020-02-28,4273,88290,4,200,54,0.8,0.21
INV-25526400032,2020-02-28,2560,88018,4,750,60,3,0.79
INV-25511900083,2020-02-28,2612,80488,4,750,60,3,0.79
INV-25519100011,2020-02-28,5163,43334,8,375,60,3,0.79
INV-25533300017,2020-02-28,5857,43334,8,375,60,3,0.79
INV-25514900022,2020-02-28,4603,38176,4,750,60,3,0.79
INV-25511000011,2020-02-28,5698,75210,4,750,60,3,0.79
INV-25526100006,2020-02-28,4786,43334,8,375,60,3,0.79
INV-25519100027,2020-02-28,5163,38176,4,750,60,3,0.79
INV-25510200006,2020-02-28,4392,38176,4,750,60,3,0.79
INV-25527000023,2020-02-28,2569,19226,2,750,60,1.5,0.39
INV-25516700144,2020-02-28,2603,65307,2,750,60,1.5,0.39
INV-25545100092,2020-02-28,5425,22244,2,750,60,1.5,0.39
INV-25511300007,2020-02-28,4136,29515,2,750,60,1.5,0.39
INV-25510500020,2020-02-28,4448,12408,5,1750,60,8.75,2.31
INV-25516200009,2020-02-28,5716,36964,2,50,60,0.1,0.02
INV-25515500041,2020-02-28,4377,11299,8,200,60,1.6,0.42
INV-25540700008,2020-02-28,4997,10805,5,375,60,1.87,0.49
INV-25517300007,2020-02-28,5888,11294,5,375,60,1.87,0.49
INV-25513700035,2020-02-28,5507,10805,5,375,60,1.87,0.49
INV-25509100010,2020-02-28,4617,11294,5,375,60,1.87,0.49
INV-25534400024,2020-02-28,4972,86885,4,750,62,3,0.79
INV-25529500021,2020-02-28,5562,64864,8,375,64,3,0.79
INV-25514000013,2020-02-28,4369,64864,8,375,64,3,0.79
INV-25532100014,2020-02-28,4785,64864,8,375,64,3,0.79
INV-25532300018,2020-02-28,3465,64864,8,375,64,3,0.79
INV-25513400020,2020-02-28,5338,11294,6,375,72,2.25,0.59
INV-25515300025,2020-02-28,4601,10805,6,375,72,2.25,0.59
INV-25515300026,2020-02-28,4601,11294,6,375,72,2.25,0.59
INV-25539600033,2020-02-28,4596,10805,6,375,72,2.25,0.59
INV-25513700033,2020-02-28,5507,11294,6,375,72,2.25,0.59
INV-25519300017,2020-02-28,2558,15890,3,750,72,2.25,0.59
INV-25515500043,2020-02-28,4377,10805,6,375,72,2.25,0.59
INV-25521400011,2020-02-28,4790,10805,6,375,72,2.25,0.59
INV-25509100009,2020-02-28,4617,10805,6,375,72,2.25,0.59
INV-25539600031,2020-02-28,4596,11294,6,375,72,2.25,0.59
INV-25541700058,2020-02-28,2549,10805,6,375,72,2.25,0.59
INV-25525700016,2020-02-28,4848,11294,6,375,72,2.25,0.59
INV-25525000045,2020-02-28,2553,78014,3,750,72,2.25,0.59
INV-25508900024,2020-02-28,4696,11294,6,375,72,2.25,0.59
INV-25538100013,2020-02-28,4514,10805,6,375,72,2.25,0.59
INV-25510000011,2020-02-28,5235,11294,6,375,72,2.25,0.59
INV-25543000011,2020-02-28,2550,17956,6,750,72,4.5,1.18
INV-25524700007,2020-02-28,5544,17956,6,750,72,4.5,1.18
INV-25543200036,2020-02-28,2551,10626,6,750,72,4.5,1.18
INV-25525000018,2020-02-28,2553,17956,6,750,72,4.5,1.18
INV-25529500026,2020-02-28,5562,43025,8,750,72,6,1.58
INV-25513400006,2020-02-28,5338,43026,8,750,72,6,1.58
INV-25532200005,2020-02-28,2459,45246,12,750,72,9,2.37
INV-25541000016,2020-02-28,4478,45246,12,750,72,9,2.37
INV-25513600002,2020-02-28,4140,81206,12,750,72,9,2.37
INV-25537600082,2020-02-28,2644,81196,12,750,72,9,2.37
INV-25514600017,2020-02-28,5050,45276,12,750,72,9,2.37
INV-25537100038,2020-02-28,2562,45276,12,750,72,9,2.37
INV-25537600053,2020-02-28,2644,45245,12,750,72,9,2.37
INV-25526400078,2020-02-28,2560,81196,12,750,72,9,2.37
INV-25543200004,2020-02-28,2551,45245,12,750,72,9,2.37
INV-25516700035,2020-02-28,2603,45245,12,750,72,9,2.37
INV-25513200005,2020-02-28,4901,45246,12,750,72,9,2.37
INV-25527600042,2020-02-28,3886,46146,12,750,72,9,2.37
INV-25530800007,2020-02-28,5195,45245,12,750,72,9,2.37
INV-25518000052,2020-02-28,3731,46140,12,750,72,9,2.37
INV-25532300013,2020-02-28,3465,45246,12,750,72,9,2.37
INV-25541700054,2020-02-28,2549,81196,12,750,72,9,2.37
INV-25525700008,2020-02-28,4848,81206,12,750,72,9,2.37
INV-25543900029,2020-02-28,5756,45276,12,750,72,9,2.37
INV-25523800010,2020-02-28,4266,46146,12,750,72,9,2.37
INV-25518600004,2020-02-28,2620,45246,12,750,72,9,2.37
INV-25526700021,2020-02-28,2514,81196,12,750,72,9,2.37
INV-25540700031,2020-02-28,4997,22786,12,750,72,9,2.37
INV-25543700011,2020-02-28,2559,81206,12,750,72,9,2.37
INV-25529800003,2020-02-28,4417,81206,12,750,72,9,2.37
INV-25512300005,2020-02-28,5694,45276,12,750,72,9,2.37
INV-25524200022,2020-02-28,2518,81196,12,750,72,9,2.37
INV-25530600005,2020-02-28,4159,81206,12,750,72,9,2.37
INV-25525900001,2020-02-28,2672,81206,12,750,72,9,2.37
INV-25525700001,2020-02-28,4848,45276,12,750,72,9,2.37
INV-25538100006,2020-02-28,4514,45275,12,750,72,9,2.37
INV-25519700044,2020-02-28,4794,22786,12,750,72,9,2.37
INV-25509400005,2020-02-28,4678,45276,12,750,72,9,2.37
INV-25532900001,2020-02-28,4334,81206,12,750,72,9,2.37
INV-25526700016,2020-02-28,2514,45275,12,750,72,9,2.37
INV-25512600012,2020-02-28,2505,81196,12,750,72,9,2.37
INV-25515100032,2020-02-28,3678,45246,12,750,72,9,2.37
INV-25543100015,2020-02-28,4260,12408,6,1750,72,10.5,2.77
INV-25511900007,2020-02-28,2612,12408,6,1750,72,10.5,2.77
INV-25535200031,2020-02-28,4183,12408,6,1750,72,10.5,2.77
INV-25527100002,2020-02-28,2618,12408,6,1750,72,10.5,2.77
INV-25517700028,2020-02-28,3354,22788,6,1750,72,10.5,2.77
INV-25540200008,2020-02-28,4797,12408,6,1750,72,10.5,2.77
INV-25525500011,2020-02-28,4317,12408,6,1750,72,10.5,2.77
INV-25539000014,2020-02-28,5157,12408,6,1750,72,10.5,2.77
INV-25542900002,2020-02-28,3997,12408,6,1750,72,10.5,2.77
INV-25513900021,2020-02-28,5145,22788,6,1750,72,10.5,2.77
INV-25534200009,2020-02-28,4908,12408,6,1750,72,10.5,2.77
INV-25513800005,2020-02-28,5129,12408,6,1750,72,10.5,2.77
INV-25530900017,2020-02-28,2641,45418,6,1750,72,10.5,2.77
INV-25519500005,2020-02-28,3562,12408,6,1750,72,10.5,2.77
INV-25527600003,2020-02-28,3886,12408,6,1750,72,10.5,2.77
INV-25531500024,2020-02-28,2613,25878,6,1750,72,10.5,2.77
INV-25541500001,2020-02-28,3651,12408,6,1750,72,10.5,2.77
INV-25523600076,2020-02-28,2607,25878,6,1750,72,10.5,2.77
INV-25518000003,2020-02-28,3731,12408,6,1750,72,10.5,2.77
INV-25513100019,2020-02-28,4362,12408,6,1750,72,10.5,2.77
INV-25532300011,2020-02-28,3465,25878,6,1750,72,10.5,2.77
INV-25536200034,2020-02-28,2602,25878,6,1750,72,10.5,2.77
INV-25539200002,2020-02-28,4326,12408,6,1750,72,10.5,2.77
INV-25534600004,2020-02-28,5017,12408,6,1750,72,10.5,2.77
INV-25525700005,2020-02-28,4848,12408,6,1750,72,10.5,2.77
INV-25539800001,2020-02-28,4799,22788,6,1750,72,10.5,2.77
INV-25532600008,2020-02-28,2624,44217,12,1000,72,12,3.17
INV-25532700003,2020-02-28,2624,72504,12,1000,72,12,3.17
INV-25526400005,2020-02-28,2560,43331,10,50,72,0.5,0.13
INV-25513700008,2020-02-28,5507,43331,10,50,72,0.5,0.13
INV-25519700051,2020-02-28,4794,52199,48,100,72,4.8,1.26
INV-25536800023,2020-02-28,5167,52593,24,200,72,4.8,1.26
INV-25536800030,2020-02-28,5167,52199,48,100,72,4.8,1.26
INV-25515000009,2020-02-28,4301,52593,24,200,72,4.8,1.26
INV-25533200014,2020-02-28,5598,52593,24,200,72,4.8,1.26
INV-25526800025,2020-02-28,5908,36966,48,100,72,4.8,1.26
INV-25540300028,2020-02-28,5600,52593,24,200,72,4.8,1.26
INV-25534200030,2020-02-28,4908,52593,24,200,72,4.8,1.26
INV-25513900044,2020-02-28,5145,52199,48,100,72,4.8,1.26
INV-25526800028,2020-02-28,5908,40190,48,100,72,4.8,1.26
INV-25540300004,2020-02-28,5600,52199,48,100,72,4.8,1.26
INV-25516700013,2020-02-28,2603,10932,12,50,72,0.6,0.15
INV-25545000038,2020-02-28,2566,100423,8,100,72,0.8,0.21
INV-25513200006,2020-02-28,4901,100423,8,100,72,0.8,0.21
INV-25534100015,2020-02-28,5373,100423,8,100,72,0.8,0.21
INV-25517500022,2020-02-28,3838,100423,8,100,72,0.8,0.21
INV-25519300087,2020-02-28,2558,100423,8,100,72,0.8,0.21
INV-25524300008,2020-02-28,5864,64864,9,375,72,3.37,0.89
INV-25513400021,2020-02-28,5338,64864,10,375,80,3.75,0.99
INV-25521400015,2020-02-28,4790,64864,10,375,80,3.75,0.99
INV-25510500031,2020-02-28,4448,64864,10,375,80,3.75,0.99
INV-25519600071,2020-02-28,2506,64864,10,375,80,3.75,0.99
INV-25528300012,2020-02-28,5531,64864,10,375,80,3.75,0.99
INV-25543500030,2020-02-28,2523,15776,4,750,84,3,0.79
INV-25530600010,2020-02-28,4159,22156,4,750,84,3,0.79
INV-25544600039,2020-02-28,3818,15776,4,750,84,3,0.79
INV-25509800015,2020-02-28,4359,36971,4,1750,84,7,1.84
INV-25532800030,2020-02-28,3944,86112,24,1000,84,24,6.34
INV-25541200036,2020-02-28,5623,10790,7,375,84,2.62,0.69
INV-25538000002,2020-02-28,3514,26966,2,750,88,1.5,0.39
INV-25525600010,2020-02-28,5052,11294,8,375,96,3,0.79
INV-25508900026,2020-02-28,4696,10805,8,375,96,3,0.79
INV-25533300014,2020-02-28,5857,11294,8,375,96,3,0.79
INV-25525600023,2020-02-28,5052,64864,12,375,96,4.5,1.18
INV-25544500014,2020-02-28,4817,64864,12,375,96,4.5,1.18
INV-25538100008,2020-02-28,4514,64864,12,375,96,4.5,1.18
INV-25525600020,2020-02-28,5052,38180,5,50,96,0.25,0.06
INV-25541200026,2020-02-28,5623,38180,5,50,96,0.25,0.06
INV-25533200013,2020-02-28,5598,38180,5,50,96,0.25,0.06
INV-25521800005,2020-02-28,5789,38180,5,50,96,0.25,0.06
INV-25531100016,2020-02-28,5652,38180,5,50,96,0.25,0.06
INV-25545100045,2020-02-28,5425,47865,2,750,96,1.5,0.39
INV-25540100028,2020-02-28,4169,47865,2,750,96,1.5,0.39
INV-25545100088,2020-02-28,5425,21228,3,750,108,2.25,0.59
INV-25519300034,2020-02-28,2558,36006,6,750,108,4.5,1.18
INV-25539000003,2020-02-28,5157,77052,6,750,108,4.5,1.18
INV-25512500049,2020-02-28,5471,72448,12,375,108,4.5,1.18
INV-25532400082,2020-02-28,2624,52146,12,750,108,9,2.37
INV-25528800009,2020-02-28,5253,43025,12,750,108,9,2.37
INV-25541500028,2020-02-28,3651,56006,12,750,108,9,2.37
INV-25519500053,2020-02-28,3562,72732,12,750,108,9,2.37
INV-25509600012,2020-02-28,4868,43026,12,750,108,9,2.37
INV-25521100013,2020-02-28,5204,43026,12,750,108,9,2.37
INV-25544100003,2020-02-28,3660,73986,12,750,108,9,2.37
INV-25530400001,2020-02-28,4313,52316,12,750,108,9,2.37
INV-25531500034,2020-02-28,2613,43026,12,750,108,9,2.37
INV-25524100006,2020-02-28,4318,43026,12,750,108,9,2.37
INV-25539300021,2020-02-28,5443,38056,12,750,108,9,2.37
INV-25525800015,2020-02-28,2228,56006,12,750,108,9,2.37
INV-25511500014,2020-02-28,4209,43026,12,750,108,9,2.37
INV-25537500022,2020-02-28,5237,43025,12,750,108,9,2.37
INV-25530200006,2020-02-28,5777,43076,12,750,108,9,2.37
INV-25532400166,2020-02-28,2624,43025,12,750,108,9,2.37
INV-25512100017,2020-02-28,4320,52316,12,750,108,9,2.37
INV-25514100013,2020-02-28,4092,43026,12,750,108,9,2.37
INV-25526300012,2020-02-28,3868,43026,12,750,108,9,2.37
INV-25514500008,2020-02-28,5229,43026,12,750,108,9,2.37
INV-25514100004,2020-02-28,4092,38056,12,750,108,9,2.37
INV-25540900006,2020-02-28,5466,52316,12,750,108,9,2.37
INV-25532900014,2020-02-28,4334,43026,12,750,108,9,2.37
INV-25537600051,2020-02-28,2644,43076,12,750,108,9,2.37
INV-25544500006,2020-02-28,4817,38056,12,750,108,9,2.37
INV-25515600004,2020-02-28,5625,43025,12,750,108,9,2.37
INV-25531500033,2020-02-28,2613,43076,12,750,108,9,2.37
INV-25523200028,2020-02-28,5785,43026,12,750,108,9,2.37
INV-25537100016,2020-02-28,2562,38056,12,750,108,9,2.37
INV-25512600041,2020-02-28,2505,43026,12,750,108,9,2.37
INV-25543200020,2020-02-28,2551,38056,12,750,108,9,2.37
INV-25543900035,2020-02-28,5756,38056,12,750,108,9,2.37
INV-25543300006,2020-02-28,4027,43026,12,750,108,9,2.37
INV-25518500004,2020-02-28,2587,38056,12,750,108,9,2.37
INV-25509900002,2020-02-28,5521,43026,12,750,108,9,2.37
INV-25525600004,2020-02-28,5052,43025,12,750,108,9,2.37
INV-25520700004,2020-02-28,4859,43026,12,750,108,9,2.37
INV-25518000016,2020-02-28,3731,52316,12,750,108,9,2.37
INV-25511800013,2020-02-28,5411,43025,12,750,108,9,2.37
INV-25513100010,2020-02-28,4362,43026,12,750,108,9,2.37
INV-25522500020,2020-02-28,5252,43026,12,750,108,9,2.37
INV-25513800018,2020-02-28,5129,43026,12,750,108,9,2.37
INV-25537600050,2020-02-28,2644,43025,12,750,108,9,2.37
INV-25530400003,2020-02-28,4313,43026,12,750,108,9,2.37
INV-25509400009,2020-02-28,4678,38056,12,750,108,9,2.37
INV-25537000017,2020-02-28,3592,43026,12,750,108,9,2.37
INV-25540300050,2020-02-28,5600,52316,12,750,108,9,2.37
INV-25527200017,2020-02-28,4876,43025,12,750,108,9,2.37
INV-25533700001,2020-02-28,4535,43026,12,750,108,9,2.37
INV-25510100012,2020-02-28,5409,38056,12,750,108,9,2.37
INV-25531900007,2020-02-28,5327,52316,12,750,108,9,2.37
INV-25544200006,2020-02-28,4275,43026,12,750,108,9,2.37
INV-25513000015,2020-02-28,4575,43026,12,750,108,9,2.37
INV-25542200026,2020-02-28,4482,18046,12,750,108,9,2.37
INV-25531900012,2020-02-28,5327,56006,12,750,108,9,2.37
INV-25515900017,2020-02-28,2635,52316,12,750,108,9,2.37
INV-25538800003,2020-02-28,4542,43026,12,750,108,9,2.37
INV-25532700004,2020-02-28,2624,72508,12,1000,108,12,3.17
INV-25515400023,2020-02-28,5125,30056,24,750,108,18,4.75
INV-25532400150,2020-02-28,2624,35946,24,750,108,18,4.75
