invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24438100039,2020-01-08,4296,1799,2,1750,54,3.5,0.92
INV-24424700005,2020-01-08,4810,1799,2,1750,54,3.5,0.92
INV-24435000050,2020-01-08,3704,43338,2,1750,54,3.5,0.92
INV-24423100012,2020-01-08,2673,2511,6,750,54,4.5,1.18
INV-24431700085,2020-01-08,2625,73986,6,750,54,4.5,1.18
INV-24430900086,2020-01-08,2605,73986,6,750,54,4.5,1.18
INV-24437100002,2020-01-08,5783,43025,6,750,54,4.5,1.18
INV-24430100016,2020-01-08,4487,43026,6,750,54,4.5,1.18
INV-24441100014,2020-01-08,2601,35946,12,750,54,9,2.37
INV-24421500048,2020-01-08,2500,30056,12,750,54,9,2.37
INV-24430000062,2020-01-08,2590,63530,6,1750,54,10.5,2.77
INV-24428900046,2020-01-08,3443,63530,6,1750,54,10.5,2.77
INV-24422300009,2020-01-08,2619,63530,6,1750,54,10.5,2.77
INV-24422200087,2020-01-08,2620,63530,6,1750,54,10.5,2.77
INV-24444300038,2020-01-08,2233,86310,12,1000,54,12,3.17
INV-24429800033,2020-01-08,3773,86310,12,1000,54,12,3.17
INV-24429300099,2020-01-08,2647,66810,2,750,54,1.5,0.39
INV-24428700019,2020-01-08,4477,89193,12,200,54,2.4,0.63
INV-24430100025,2020-01-08,4487,81124,6,50,54,0.3,0.07
INV-24439100038,2020-01-08,2611,81124,6,50,54,0.3,0.07
INV-24439100057,2020-01-08,2611,84197,6,600,54,3.6,0.95
INV-24444400008,2020-01-08,2522,36266,4,750,60,3,0.79
INV-24442800024,2020-01-08,5568,75197,4,750,60,3,0.79
INV-24422200033,2020-01-08,2620,28032,4,750,60,3,0.79
INV-24438900038,2020-01-08,5374,75198,4,750,60,3,0.79
INV-24434900003,2020-01-08,4592,75198,4,750,60,3,0.79
INV-24444000017,2020-01-08,5293,25607,5,1000,60,5,1.32
INV-24436900001,2020-01-08,2584,905655,1,750,60,0.75,0.19
INV-24431600002,2020-01-08,2625,905655,1,750,60,0.75,0.19
INV-24423000002,2020-01-08,2673,905655,1,750,60,0.75,0.19
INV-24428800001,2020-01-08,3443,905655,1,750,60,0.75,0.19
INV-24441500001,2020-01-08,3525,905655,1,750,60,0.75,0.19
INV-24431400001,2020-01-08,2285,905655,1,750,60,0.75,0.19
INV-24422000001,2020-01-08,2620,905655,1,750,60,0.75,0.19
INV-24433500023,2020-01-08,2684,19226,2,750,60,1.5,0.39
INV-24422600043,2020-01-08,2648,89824,2,750,60,1.5,0.39
INV-24444600001,2020-01-08,4239,19226,2,750,60,1.5,0.39
INV-24429300023,2020-01-08,2647,27171,2,750,60,1.5,0.39
INV-24426200036,2020-01-08,4629,19226,2,750,60,1.5,0.39
INV-24422600078,2020-01-08,2648,27171,2,750,60,1.5,0.39
INV-24430000136,2020-01-08,2590,22102,2,750,60,1.5,0.39
INV-24423400035,2020-01-08,4083,65307,2,750,60,1.5,0.39
INV-24443200009,2020-01-08,4234,65013,8,50,60,0.4,0.1
INV-24424000030,2020-01-08,4405,11294,5,375,60,1.87,0.49
INV-24430500012,2020-01-08,4679,86886,4,750,62,3,0.79
INV-24430400003,2020-01-08,4634,86886,4,750,62,3,0.79
INV-24441100033,2020-01-08,2601,64864,8,375,64,3,0.79
INV-24421700118,2020-01-08,2501,64864,8,375,64,3,0.79
INV-24424600022,2020-01-08,5099,64864,8,375,64,3,0.79
INV-24420400024,2020-01-08,3465,64864,8,375,64,3,0.79
INV-24439100004,2020-01-08,2611,11294,6,375,72,2.25,0.59
INV-24421100083,2020-01-08,2502,10790,6,375,72,2.25,0.59
INV-24441100054,2020-01-08,2601,27439,3,750,72,2.25,0.59
INV-24423100078,2020-01-08,2673,10805,6,375,72,2.25,0.59
INV-24431200085,2020-01-08,2512,28132,3,750,72,2.25,0.59
INV-24424600018,2020-01-08,5099,11294,6,375,72,2.25,0.59
INV-24424200024,2020-01-08,4725,11294,6,375,72,2.25,0.59
INV-24427800017,2020-01-08,5314,10805,6,375,72,2.25,0.59
INV-24429700022,2020-01-08,3773,28132,3,750,72,2.25,0.59
INV-24435500039,2020-01-08,2585,27439,3,750,72,2.25,0.59
INV-24430100007,2020-01-08,4487,11294,6,375,72,2.25,0.59
INV-24430900060,2020-01-08,2605,10805,6,375,72,2.25,0.59
INV-24423300011,2020-01-08,4406,11294,6,375,72,2.25,0.59
INV-24424200018,2020-01-08,4725,17956,6,750,72,4.5,1.18
INV-24430900106,2020-01-08,2605,41846,6,750,72,4.5,1.18
INV-24435500038,2020-01-08,2585,73715,6,750,72,4.5,1.18
INV-24441100072,2020-01-08,2601,41846,6,750,72,4.5,1.18
INV-24423200020,2020-01-08,4609,43025,8,750,72,6,1.58
INV-24422600054,2020-01-08,2648,45275,12,750,72,9,2.37
INV-24434800035,2020-01-08,2700,45276,12,750,72,9,2.37
INV-24434700047,2020-01-08,2556,45275,12,750,72,9,2.37
INV-24431000065,2020-01-08,3628,46146,12,750,72,9,2.37
INV-24425400017,2020-01-08,2626,22786,12,750,72,9,2.37
INV-24438300012,2020-01-08,5513,45275,12,750,72,9,2.37
INV-24444500066,2020-01-08,2522,81196,12,750,72,9,2.37
INV-24425600018,2020-01-08,4320,45276,12,750,72,9,2.37
INV-24441200019,2020-01-08,4698,81206,12,750,72,9,2.37
INV-24435600016,2020-01-08,3987,81196,12,750,72,9,2.37
INV-24433200039,2020-01-08,4073,81196,12,750,72,9,2.37
INV-24432700003,2020-01-08,5302,45275,12,750,72,9,2.37
INV-24430900004,2020-01-08,2605,45245,12,750,72,9,2.37
INV-24437400029,2020-01-08,3811,46146,12,750,72,9,2.37
INV-24431300047,2020-01-08,2670,45245,12,750,72,9,2.37
INV-24441100017,2020-01-08,2601,45276,12,750,72,9,2.37
INV-24427900057,2020-01-08,3629,46140,12,750,72,9,2.37
INV-24440100023,2020-01-08,2642,45275,12,750,72,9,2.37
INV-24434000041,2020-01-08,3842,81196,12,750,72,9,2.37
INV-24431000063,2020-01-08,3628,46140,12,750,72,9,2.37
INV-24427900064,2020-01-08,3629,46146,12,750,72,9,2.37
INV-24441100018,2020-01-08,2601,45246,12,750,72,9,2.37
INV-24438600031,2020-01-08,2543,22786,12,750,72,9,2.37
INV-24442000015,2020-01-08,4315,81206,12,750,72,9,2.37
INV-24441400016,2020-01-08,4098,46146,12,750,72,9,2.37
INV-24423600056,2020-01-08,3625,46140,12,750,72,9,2.37
INV-24420400013,2020-01-08,3465,45276,12,750,72,9,2.37
INV-24421700028,2020-01-08,2501,22788,6,1750,72,10.5,2.77
INV-24434300021,2020-01-08,4272,25878,6,1750,72,10.5,2.77
INV-24423700013,2020-01-08,4727,22788,6,1750,72,10.5,2.77
INV-24431100008,2020-01-08,2529,25878,6,1750,72,10.5,2.77
INV-24438000024,2020-01-08,2555,22788,6,1750,72,10.5,2.77
INV-24431200037,2020-01-08,2512,31718,6,1750,72,10.5,2.77
INV-24427700007,2020-01-08,4743,25878,6,1750,72,10.5,2.77
INV-24430900018,2020-01-08,2605,31718,6,1750,72,10.5,2.77
INV-24444300018,2020-01-08,2233,25878,6,1750,72,10.5,2.77
INV-24440100040,2020-01-08,2642,44217,12,1000,72,12,3.17
INV-24441200023,2020-01-08,4698,72504,12,1000,72,12,3.17
INV-24426300007,2020-01-08,4042,44217,12,1000,72,12,3.17
INV-24444200009,2020-01-08,5293,44217,12,1000,72,12,3.17
INV-24421500130,2020-01-08,2500,72504,12,1000,72,12,3.17
INV-24426900003,2020-01-08,3521,44217,12,1000,72,12,3.17
INV-24444500047,2020-01-08,2522,44217,12,1000,72,12,3.17
INV-24441200016,2020-01-08,4698,5006,2,750,72,1.5,0.39
INV-24436700003,2020-01-08,5706,52593,24,200,72,4.8,1.26
INV-24420100023,2020-01-08,5669,52199,48,100,72,4.8,1.26
INV-24430800012,2020-01-08,5636,52593,24,200,72,4.8,1.26
INV-24438400002,2020-01-08,3916,52199,48,100,72,4.8,1.26
INV-24422800003,2020-01-08,2521,100423,8,100,72,0.8,0.21
INV-24439200039,2020-01-08,2596,100423,8,100,72,0.8,0.21
INV-24421700163,2020-01-08,2501,100423,8,100,72,0.8,0.21
INV-24430500018,2020-01-08,4679,64864,9,375,72,3.37,0.89
INV-24443100003,2020-01-08,5688,64864,10,375,80,3.75,0.99
INV-24427800051,2020-01-08,5314,64864,10,375,80,3.75,0.99
INV-24424000028,2020-01-08,4405,64864,10,375,80,3.75,0.99
INV-24431200096,2020-01-08,2512,89121,4,750,84,3,0.79
INV-24421500154,2020-01-08,2500,87619,4,750,84,3,0.79
INV-24438600139,2020-01-08,2543,89121,4,750,84,3,0.79
INV-24422800072,2020-01-08,2521,89121,4,750,84,3,0.79
INV-24430900110,2020-01-08,2605,89121,4,750,84,3,0.79
INV-24423500001,2020-01-08,4767,11294,8,375,96,3,0.79
INV-24445200034,2020-01-08,5880,69634,12,375,96,4.5,1.18
INV-24425700008,2020-01-08,5483,64864,12,375,96,4.5,1.18
INV-24445300015,2020-01-08,4777,64864,12,375,96,4.5,1.18
INV-24440100057,2020-01-08,2642,64864,12,375,96,4.5,1.18
INV-24434900035,2020-01-08,4592,64864,12,375,96,4.5,1.18
INV-24424200010,2020-01-08,4725,64864,12,375,96,4.5,1.18
INV-24441300016,2020-01-08,5743,38180,5,50,96,0.25,0.06
INV-24443500013,2020-01-08,5080,47865,2,750,96,1.5,0.39
INV-24435200005,2020-01-08,5876,77052,6,750,108,4.5,1.18
INV-24436100023,2020-01-08,3045,77052,6,750,108,4.5,1.18
INV-24423500020,2020-01-08,4767,64866,8,750,108,6,1.58
INV-24438300001,2020-01-08,5513,43025,12,750,108,9,2.37
INV-24423600006,2020-01-08,3625,73986,12,750,108,9,2.37
INV-24439500018,2020-01-08,3041,43026,12,750,108,9,2.37
INV-24439100009,2020-01-08,2611,43026,12,750,108,9,2.37
INV-24440100035,2020-01-08,2642,38056,12,750,108,9,2.37
INV-24427900015,2020-01-08,3629,43026,12,750,108,9,2.37
INV-24422800046,2020-01-08,2521,38056,12,750,108,9,2.37
INV-24421100023,2020-01-08,2502,43026,12,750,108,9,2.37
INV-24422600108,2020-01-08,2648,38056,12,750,108,9,2.37
INV-24438500016,2020-01-08,4069,43025,12,750,108,9,2.37
INV-24420400008,2020-01-08,3465,38056,12,750,108,9,2.37
INV-24424600004,2020-01-08,5099,43026,12,750,108,9,2.37
INV-24422200024,2020-01-08,2620,18046,12,750,108,9,2.37
INV-24436400013,2020-01-08,5386,43026,12,750,108,9,2.37
INV-24422400003,2020-01-08,3899,73986,12,750,108,9,2.37
INV-24431000007,2020-01-08,3628,73986,12,750,108,9,2.37
INV-24445300001,2020-01-08,4777,43026,12,750,108,9,2.37
INV-24423100039,2020-01-08,2673,43026,12,750,108,9,2.37
INV-24442700002,2020-01-08,5316,43026,12,750,108,9,2.37
INV-24427700019,2020-01-08,4743,43026,12,750,108,9,2.37
INV-24438800001,2020-01-08,3726,73986,12,750,108,9,2.37
INV-24441000009,2020-01-08,4021,43026,12,750,108,9,2.37
INV-24432900002,2020-01-08,4463,43026,12,750,108,9,2.37
INV-24440100022,2020-01-08,2642,43025,12,750,108,9,2.37
INV-24441400004,2020-01-08,4098,43026,12,750,108,9,2.37
INV-24430900031,2020-01-08,2605,18046,12,750,108,9,2.37
INV-24432500006,2020-01-08,4806,43984,12,750,108,9,2.37
INV-24431100022,2020-01-08,2529,37414,24,375,108,9,2.37
INV-24424600009,2020-01-08,5099,38056,12,750,108,9,2.37
INV-24443000006,2020-01-08,3626,73986,12,750,108,9,2.37
INV-24435600023,2020-01-08,3987,73986,12,750,108,9,2.37
INV-24437900019,2020-01-08,4993,43025,12,750,108,9,2.37
INV-24423900001,2020-01-08,3656,52316,12,750,108,9,2.37
INV-24443500015,2020-01-08,5080,43025,12,750,108,9,2.37
INV-24441000003,2020-01-08,4021,73986,12,750,108,9,2.37
INV-24422800028,2020-01-08,2521,52316,12,750,108,9,2.37
INV-24422800071,2020-01-08,2521,43026,12,750,108,9,2.37
INV-24438000043,2020-01-08,2555,43026,12,750,108,9,2.37
INV-24421200011,2020-01-08,4084,43026,12,750,108,9,2.37
INV-24437300001,2020-01-08,5827,43025,12,750,108,9,2.37
INV-24438400004,2020-01-08,3916,43025,12,750,108,9,2.37
INV-24429000023,2020-01-08,2852,43026,12,750,108,9,2.37
INV-24439400003,2020-01-08,5264,43026,12,750,108,9,2.37
INV-24422200077,2020-01-08,2620,52146,12,750,108,9,2.37
INV-24426100010,2020-01-08,4708,52316,12,750,108,9,2.37
INV-24437400003,2020-01-08,3811,73986,12,750,108,9,2.37
INV-24423500021,2020-01-08,4767,43026,12,750,108,9,2.37
INV-24421100037,2020-01-08,2502,63530,12,1750,108,21,5.54
INV-24429700021,2020-01-08,3773,17205,12,200,108,2.4,0.63
INV-24431700076,2020-01-08,2625,27604,4,750,120,3,0.79
INV-24441100041,2020-01-08,2601,19226,4,750,120,3,0.79
INV-24427200011,2020-01-08,5164,10805,10,375,120,3.75,0.99
INV-24438900030,2020-01-08,5374,10805,10,375,120,3.75,0.99
INV-24445200015,2020-01-08,5880,11294,12,375,144,4.5,1.18
INV-24434200010,2020-01-08,4774,10805,12,375,144,4.5,1.18
INV-24432100003,2020-01-08,3952,58746,6,750,144,4.5,1.18
INV-24433200003,2020-01-08,4073,58746,6,750,144,4.5,1.18
INV-24445800005,2020-01-08,5806,11294,12,375,144,4.5,1.18
INV-24431700026,2020-01-08,2625,28131,6,750,144,4.5,1.18
INV-24431300038,2020-01-08,2670,15890,6,750,144,4.5,1.18
INV-24444300023,2020-01-08,2233,81406,12,750,144,9,2.37
INV-24431000010,2020-01-08,3628,17956,12,750,144,9,2.37
INV-24437400015,2020-01-08,3811,41846,12,750,144,9,2.37
INV-24427900030,2020-01-08,3629,41846,12,750,144,9,2.37
INV-24420400007,2020-01-08,3465,17956,12,750,144,9,2.37
INV-24421100024,2020-01-08,2502,17956,12,750,144,9,2.37
INV-24438600122,2020-01-08,2543,77805,12,750,144,9,2.37
INV-24421500028,2020-01-08,2500,17956,12,750,144,9,2.37
INV-24428900064,2020-01-08,3443,41846,12,750,144,9,2.37
INV-24432800004,2020-01-08,4247,31475,12,750,144,9,2.37
INV-24421700017,2020-01-08,2501,17956,12,750,144,9,2.37
INV-24431300034,2020-01-08,2670,18116,12,750,144,9,2.37
INV-24427700004,2020-01-08,4743,17956,12,750,144,9,2.37
INV-24440500004,2020-01-08,2600,17956,12,750,144,9,2.37
INV-24423100024,2020-01-08,2673,14519,12,750,144,9,2.37
INV-24438200032,2020-01-08,5257,77805,12,750,144,9,2.37
INV-24438000021,2020-01-08,2555,10625,12,750,144,9,2.37
INV-24440100014,2020-01-08,2642,73749,12,750,144,9,2.37
INV-24438100015,2020-01-08,4296,17956,12,750,144,9,2.37
INV-24430900038,2020-01-08,2605,10626,12,750,144,9,2.37
INV-24426100020,2020-01-08,4708,41846,12,750,144,9,2.37
INV-24440100016,2020-01-08,2642,27454,12,750,144,9,2.37
INV-24431000002,2020-01-08,3628,31475,12,750,144,9,2.37
INV-24421700046,2020-01-08,2501,31475,12,750,144,9,2.37
INV-24444300005,2020-01-08,2233,10625,12,750,144,9,2.37
INV-24422800024,2020-01-08,2521,14519,12,750,144,9,2.37
INV-24430000129,2020-01-08,2590,77805,12,750,144,9,2.37
INV-24438600022,2020-01-08,2543,17956,12,750,144,9,2.37
INV-24422400004,2020-01-08,3899,17956,12,750,144,9,2.37
INV-24431100006,2020-01-08,2529,18116,12,750,144,9,2.37
INV-24434700010,2020-01-08,2556,17956,12,750,144,9,2.37
INV-24429800029,2020-01-08,3773,25607,12,1000,144,12,3.17
INV-24421500038,2020-01-08,2500,25607,12,1000,144,12,3.17
INV-24428100002,2020-01-08,3477,25607,12,1000,144,12,3.17
INV-24440400015,2020-01-08,3990,25607,12,1000,144,12,3.17
INV-24445400001,2020-01-08,3484,25607,12,1000,144,12,3.17
INV-24437600006,2020-01-08,2191,25607,12,1000,144,12,3.17
INV-24438600035,2020-01-08,2543,25607,12,1000,144,12,3.17
INV-24421700030,2020-01-08,2501,25607,12,1000,144,12,3.17
INV-24432000043,2020-01-08,3952,25607,12,1000,144,12,3.17
INV-24421900001,2020-01-08,3420,25607,12,1000,144,12,3.17
INV-24429800067,2020-01-08,3773,44217,24,1000,144,24,6.34
INV-24439100054,2020-01-08,2611,10932,24,50,144,1.2,0.31
INV-24426200002,2020-01-08,4629,100423,16,100,144,1.6,0.42
INV-24422600023,2020-01-08,2648,100423,16,100,144,1.6,0.42
INV-24443100001,2020-01-08,5688,100423,16,100,144,1.6,0.42
INV-24442800035,2020-01-08,5568,64864,24,375,192,9,2.37
INV-24427100012,2020-01-08,4475,64864,24,375,192,9,2.37
INV-24421800029,2020-01-08,3645,64864,24,375,192,9,2.37
INV-24435400007,2020-01-08,5469,64864,24,375,192,9,2.37
INV-24437100004,2020-01-08,5783,64864,24,375,192,9,2.37
INV-24423700001,2020-01-08,4727,64864,24,375,192,9,2.37
INV-24423300008,2020-01-08,4406,64864,24,375,192,9,2.37
INV-24441900001,2020-01-08,3525,64864,24,375,192,9,2.37
INV-24436200009,2020-01-08,5626,64864,24,375,192,9,2.37
INV-24424500026,2020-01-08,4404,64864,24,375,192,9,2.37
INV-24444000002,2020-01-08,5293,64864,24,375,192,9,2.37
INV-24427400015,2020-01-08,2629,64864,24,375,192,9,2.37
INV-24443700003,2020-01-08,3390,64864,24,375,192,9,2.37
INV-24441000030,2020-01-08,4021,64864,24,375,192,9,2.37
INV-24444800019,2020-01-08,3622,64864,24,375,192,9,2.37
INV-24433800009,2020-01-08,5069,64864,24,375,192,9,2.37
INV-24428700007,2020-01-08,4477,64864,24,375,192,9,2.37
INV-24445800009,2020-01-08,5806,64864,24,375,192,9,2.37
INV-24444700011,2020-01-08,5812,64864,24,375,192,9,2.37
INV-24445200028,2020-01-08,5880,64864,24,375,192,9,2.37
INV-24442500003,2020-01-08,4279,64864,24,375,192,9,2.37
INV-24427000002,2020-01-08,4867,64864,24,375,192,9,2.37
INV-24428600010,2020-01-08,5861,64864,24,375,192,9,2.37
INV-24438900019,2020-01-08,5374,64864,24,375,192,9,2.37
INV-24439400002,2020-01-08,5264,64864,24,375,192,9,2.37
INV-24422600013,2020-01-08,2648,38180,10,50,192,0.5,0.13
INV-24438600063,2020-01-08,2543,38180,10,50,192,0.5,0.13
INV-24440100003,2020-01-08,2642,38180,10,50,192,0.5,0.13
INV-24422700002,2020-01-08,2521,921228,6,750,216,4.5,1.18
INV-24434000043,2020-01-08,3842,77052,12,750,216,9,2.37
INV-24435300006,2020-01-08,5310,89193,48,200,216,9.6,2.53
INV-24427100018,2020-01-08,4475,89193,48,200,216,9.6,2.53
INV-24420100020,2020-01-08,5669,89193,48,200,216,9.6,2.53
INV-24438900018,2020-01-08,5374,47865,6,750,288,4.5,1.18
INV-24426800055,2020-01-08,4312,47865,6,750,288,4.5,1.18
INV-24423700004,2020-01-08,4727,11294,24,375,288,9,2.37
INV-24445600010,2020-01-08,3695,11294,24,375,288,9,2.37
INV-24433200010,2020-01-08,4073,11294,24,375,288,9,2.37
INV-24427100002,2020-01-08,4475,11294,24,375,288,9,2.37
INV-24431700025,2020-01-08,2625,28132,12,750,288,9,2.37
INV-24427100001,2020-01-08,4475,10805,24,375,288,9,2.37
INV-24438700001,2020-01-08,2543,25607,24,1000,288,24,6.34
INV-24426800014,2020-01-08,4312,25607,24,1000,288,24,6.34
INV-24427400004,2020-01-08,2629,100423,32,100,288,3.2,0.84
INV-24421100099,2020-01-08,2502,100802,36,50,432,1.8,0.47
INV-24431300033,2020-01-08,2670,17956,48,750,576,36,9.51
INV-24430900041,2020-01-08,2605,87026,30,750,832.5,22.5,5.94
INV-24421700159,2020-01-08,2501,87026,30,750,832.5,22.5,5.94
INV-24427600001,2020-01-08,2629,87026,60,750,1665,45,11.88
INV-24432000002,2020-01-08,3952,87026,60,750,1665,45,11.88
INV-24429800091,2020-01-08,3773,89626,3,750,128.25,2.25,0.59
INV-24431700093,2020-01-08,2625,89626,6,750,256.5,4.5,1.18
INV-24426100012,2020-01-08,4708,15248,18,1750,256.5,31.5,8.32
INV-24426800009,2020-01-08,4312,43127,36,1000,513,36,9.51
INV-24431700121,2020-01-08,2625,43127,36,1000,513,36,9.51
INV-24423600040,2020-01-08,3625,38178,18,1750,513,31.5,8.32
INV-24443400003,2020-01-08,2565,38178,18,1750,513,31.5,8.32
INV-24421900048,2020-01-08,3420,38178,72,1750,2052,126,33.28
INV-24427400106,2020-01-08,2629,5696,3,750,184.5,2.25,0.59
INV-24421700004,2020-01-08,2501,5696,12,750,738,9,2.37
INV-24432000085,2020-01-08,3952,88296,84,750,3465,63,16.64
INV-24431800001,2020-01-08,2625,27094,6,750,337.5,4.5,1.18
INV-24429800049,2020-01-08,3773,34395,18,750,337.5,13.5,3.56
INV-24437500009,2020-01-08,2191,69637,156,1000,2574,156,41.21
INV-24443300120,2020-01-08,2565,89139,1,750,32.25,0.75,0.19
INV-24422100016,2020-01-08,2620,40327,3,750,38.25,2.25,0.59
INV-24421700068,2020-01-08,2501,39922,3,750,38.25,2.25,0.59
INV-24436300018,2020-01-08,4236,68126,3,750,38.25,2.25,0.59
INV-24438600066,2020-01-08,2543,40327,3,750,38.25,2.25,0.59
INV-24422100023,2020-01-08,2620,40053,3,750,38.25,2.25,0.59
INV-24429800098,2020-01-08,3773,40331,3,750,38.25,2.25,0.59
INV-24429800070,2020-01-08,3773,40327,3,750,38.25,2.25,0.59
INV-24431700088,2020-01-08,2625,64489,3,750,38.25,2.25,0.59
INV-24429800097,2020-01-08,3773,39922,3,750,38.25,2.25,0.59
INV-24445200002,2020-01-08,5880,40327,3,750,38.25,2.25,0.59
INV-24438600036,2020-01-08,2543,26585,3,375,38.25,1.12,0.29
INV-24429700017,2020-01-08,3773,17915,3,375,38.25,1.12,0.29
INV-24430900083,2020-01-08,2605,87485,1,750,44.25,0.75,0.19
INV-24444300041,2020-01-08,2233,87485,1,750,44.25,0.75,0.19
INV-24444500060,2020-01-08,2522,75181,3,750,56.25,2.25,0.59
INV-24424700002,2020-01-08,4810,34456,3,750,56.25,2.25,0.59
INV-24430500003,2020-01-08,4679,34456,3,750,56.25,2.25,0.59
INV-24431700056,2020-01-08,2625,34456,3,750,56.25,2.25,0.59
INV-24434300001,2020-01-08,4272,34456,3,750,56.25,2.25,0.59
INV-24438000055,2020-01-08,2555,87643,3,750,56.25,2.25,0.59
INV-24438600130,2020-01-08,2543,84170,5,750,56.25,3.75,0.99
INV-24443900048,2020-01-08,5068,41694,5,1000,56.25,5,1.32
INV-24427800011,2020-01-08,5314,86669,5,375,56.25,1.87,0.49
INV-24438200003,2020-01-08,5257,68038,2,1750,76.5,3.5,0.92
INV-24438100001,2020-01-08,4296,68038,2,1750,76.5,3.5,0.92
INV-24443500012,2020-01-08,5080,68038,2,1750,76.5,3.5,0.92
INV-24435500040,2020-01-08,2585,64489,6,750,76.5,4.5,1.18
INV-24430900107,2020-01-08,2605,39922,6,750,76.5,4.5,1.18
INV-24422200056,2020-01-08,2620,37418,6,1750,76.5,10.5,2.77
INV-24421100012,2020-01-08,2502,37418,6,1750,76.5,10.5,2.77
INV-24427400022,2020-01-08,2629,37418,6,1750,76.5,10.5,2.77
INV-24437600029,2020-01-08,2191,37418,6,1750,76.5,10.5,2.77
INV-24431500027,2020-01-08,2285,37418,6,1750,76.5,10.5,2.77
INV-24429300045,2020-01-08,2647,37418,6,1750,76.5,10.5,2.77
INV-24419600009,2020-01-08,4326,37418,6,1750,76.5,10.5,2.77
INV-24438600057,2020-01-08,2543,37418,6,1750,76.5,10.5,2.77
INV-24430900008,2020-01-08,2605,37418,6,1750,76.5,10.5,2.77
INV-24438200026,2020-01-08,5257,87485,2,750,88.5,1.5,0.39
INV-24421500153,2020-01-08,2500,87485,2,750,88.5,1.5,0.39
INV-24434700073,2020-01-08,2556,87485,2,750,88.5,1.5,0.39
INV-24441100074,2020-01-08,2601,87485,2,750,88.5,1.5,0.39
INV-24445200026,2020-01-08,5880,89136,3,750,112.5,2.25,0.59
INV-24428900035,2020-01-08,3443,19241,3,750,112.5,2.25,0.59
INV-24423100043,2020-01-08,2673,36473,6,750,112.5,4.5,1.18
INV-24421700138,2020-01-08,2501,76414,6,750,112.5,4.5,1.18
INV-24429800062,2020-01-08,3773,87596,6,750,112.5,4.5,1.18
INV-24425000002,2020-01-08,2465,75165,6,750,112.5,4.5,1.18
INV-24435500015,2020-01-08,2585,34255,6,750,112.5,4.5,1.18
INV-24444900001,2020-01-08,4582,86785,6,750,112.5,4.5,1.18
INV-24443300110,2020-01-08,2565,86785,6,750,112.5,4.5,1.18
INV-24427900047,2020-01-08,3629,86749,6,750,112.5,4.5,1.18
INV-24420800001,2020-01-08,2666,76414,6,750,112.5,4.5,1.18
INV-24422100035,2020-01-08,2620,4590,6,750,112.5,4.5,1.18
INV-24430600030,2020-01-08,3707,34189,6,750,112.5,4.5,1.18
INV-24420800002,2020-01-08,2666,86785,6,750,112.5,4.5,1.18
INV-24422300015,2020-01-08,2619,86785,6,750,112.5,4.5,1.18
INV-24440100009,2020-01-08,2642,86785,6,750,112.5,4.5,1.18
INV-24445200031,2020-01-08,5880,73054,3,1750,112.5,5.25,1.38
INV-24430900033,2020-01-08,2605,27632,6,750,124.5,4.5,1.18
INV-24438200072,2020-01-08,5257,26585,12,375,153,4.5,1.18
INV-24422300003,2020-01-08,2619,40327,12,750,153,9,2.37
INV-24422600110,2020-01-08,2648,40327,12,750,153,9,2.37
INV-24440100032,2020-01-08,2642,36606,12,750,153,9,2.37
INV-24440100031,2020-01-08,2642,40053,12,750,153,9,2.37
INV-24430000119,2020-01-08,2590,40053,12,750,153,9,2.37
INV-24421100046,2020-01-08,2502,40331,12,750,153,9,2.37
INV-24434800030,2020-01-08,2700,68126,12,750,153,9,2.37
INV-24429500008,2020-01-08,3773,21206,12,750,153,9,2.37
INV-24422400043,2020-01-08,3899,40327,12,750,153,9,2.37
INV-24422400039,2020-01-08,3899,36122,12,750,153,9,2.37
INV-24431500031,2020-01-08,2285,21206,12,750,153,9,2.37
INV-24427400023,2020-01-08,2629,40327,12,750,153,9,2.37
INV-24435500009,2020-01-08,2585,21206,12,750,153,9,2.37
INV-24429800059,2020-01-08,3773,27476,6,750,225,4.5,1.18
INV-24431700023,2020-01-08,2625,27677,6,750,225,4.5,1.18
INV-24421100085,2020-01-08,2502,22199,6,750,225,4.5,1.18
INV-24431700021,2020-01-08,2625,27138,6,750,225,4.5,1.18
INV-24423900014,2020-01-08,3656,75183,12,750,225,9,2.37
INV-24423100041,2020-01-08,2673,34189,12,750,225,9,2.37
INV-24429800080,2020-01-08,3773,36468,12,750,225,9,2.37
INV-24423100085,2020-01-08,2673,34456,12,750,225,9,2.37
INV-24435500016,2020-01-08,2585,75181,12,750,225,9,2.37
INV-24430600025,2020-01-08,3707,34456,12,750,225,9,2.37
INV-24431200040,2020-01-08,2512,75183,12,750,225,9,2.37
INV-24423700014,2020-01-08,4727,34456,12,750,225,9,2.37
INV-24423100042,2020-01-08,2673,34395,12,750,225,9,2.37
INV-24427900049,2020-01-08,3629,14199,6,1750,225,10.5,2.77
