invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24492900006,2020-01-10,2644,39705,6,50,36,0.3,0.07
INV-24496500149,2020-01-10,2613,39704,6,50,36,0.3,0.07
INV-24496500150,2020-01-10,2613,39500,6,50,36,0.3,0.07
INV-24496500148,2020-01-10,2613,39705,6,50,36,0.3,0.07
INV-24496800047,2020-01-10,4474,84143,4,50,36,0.2,0.05
INV-24465600009,2020-01-10,2688,81124,4,50,36,0.2,0.05
INV-24496800044,2020-01-10,4474,81124,4,50,36,0.2,0.05
INV-24481100002,2020-01-10,5660,81124,4,50,36,0.2,0.05
INV-24496800048,2020-01-10,4474,84172,4,50,36,0.2,0.05
INV-24496800046,2020-01-10,4474,84207,4,50,36,0.2,0.05
INV-24470500007,2020-01-10,5888,11294,3,375,36,1.12,0.29
INV-24487300008,2020-01-10,4997,10805,3,375,36,1.12,0.29
INV-24476200036,2020-01-10,4622,11294,3,375,36,1.12,0.29
INV-24475700011,2020-01-10,4369,11294,3,375,36,1.12,0.29
INV-24491800002,2020-01-10,2602,10805,3,375,36,1.12,0.29
INV-24475700010,2020-01-10,4369,10805,3,375,36,1.12,0.29
INV-24487400015,2020-01-10,5051,11294,3,375,36,1.12,0.29
INV-24494600014,2020-01-10,3461,10805,3,375,36,1.12,0.29
INV-24470500040,2020-01-10,5888,10805,3,375,36,1.12,0.29
INV-24476200020,2020-01-10,4622,10805,3,375,36,1.12,0.29
INV-24493800034,2020-01-10,3783,11294,3,375,36,1.12,0.29
INV-24487100038,2020-01-10,5600,10790,3,375,36,1.12,0.29
INV-24473400019,2020-01-10,3403,11294,3,375,36,1.12,0.29
INV-24468100007,2020-01-10,5700,64864,5,375,40,1.87,0.49
INV-24489100017,2020-01-10,5358,64864,5,375,40,1.87,0.49
INV-24472200029,2020-01-10,2506,41943,4,750,42,3,0.79
INV-24497700030,2020-01-10,2459,25604,8,375,42,3,0.79
INV-24467200018,2020-01-10,4375,40593,8,375,42,3,0.79
INV-24490300039,2020-01-10,2523,27751,4,750,42,3,0.79
INV-24476300027,2020-01-10,4603,25604,8,375,42,3,0.79
INV-24479400038,2020-01-10,2553,44476,4,750,42,3,0.79
INV-24484500045,2020-01-10,2847,36971,2,1750,42,3.5,0.92
INV-24483900032,2020-01-10,4180,36971,2,1750,42,3.5,0.92
INV-24468700001,2020-01-10,4023,86112,12,1000,42,12,3.17
INV-24477400021,2020-01-10,5210,86112,12,1000,42,12,3.17
INV-24484900001,2020-01-10,3886,86112,12,1000,42,12,3.17
INV-24487900029,2020-01-10,3698,86112,12,1000,42,12,3.17
INV-24478100004,2020-01-10,2607,86112,12,1000,42,12,3.17
INV-24497200001,2020-01-10,5077,86112,12,1000,42,12,3.17
INV-24484000103,2020-01-10,2569,89286,2,750,42,1.5,0.39
INV-24484500016,2020-01-10,2847,22156,2,750,42,1.5,0.39
INV-24487000057,2020-01-10,4169,87619,2,750,42,1.5,0.39
INV-24488400011,2020-01-10,2549,89121,2,750,42,1.5,0.39
INV-24480200011,2020-01-10,5624,64904,2,1750,46,3.5,0.92
INV-24493900014,2020-01-10,5005,64868,2,1750,46,3.5,0.92
INV-24492600008,2020-01-10,5557,64868,2,1750,46,3.5,0.92
INV-24468900033,2020-01-10,5561,64868,2,1750,46,3.5,0.92
INV-24492100011,2020-01-10,5430,64868,2,1750,46,3.5,0.92
INV-24486500008,2020-01-10,4596,64864,6,375,48,2.25,0.59
INV-24475300010,2020-01-10,5507,64864,6,375,48,2.25,0.59
INV-24476600025,2020-01-10,4601,64864,6,375,48,2.25,0.59
INV-24475700033,2020-01-10,4369,64864,6,375,48,2.25,0.59
INV-24475000011,2020-01-10,4361,64864,6,375,48,2.25,0.59
INV-24473200014,2020-01-10,4790,64864,6,375,48,2.25,0.59
INV-24473400011,2020-01-10,3403,64864,6,375,48,2.25,0.59
INV-24491800009,2020-01-10,2602,64864,6,375,48,2.25,0.59
INV-24497700023,2020-01-10,2459,17956,4,750,48,3,0.79
INV-24477800009,2020-01-10,4249,41846,4,750,48,3,0.79
INV-24472200053,2020-01-10,2506,73702,4,750,48,3,0.79
INV-24477200010,2020-01-10,2658,73715,4,750,48,3,0.79
INV-24478400010,2020-01-10,4246,10626,4,750,48,3,0.79
INV-24474900004,2020-01-10,5338,36873,10,750,48,7.5,1.98
INV-24483900001,2020-01-10,4180,47865,1,750,48,0.75,0.19
INV-24468100008,2020-01-10,5700,10805,4,375,48,1.5,0.39
INV-24480300008,2020-01-10,2624,11294,4,375,48,1.5,0.39
INV-24492900009,2020-01-10,2644,10805,4,375,48,1.5,0.39
INV-24497600007,2020-01-10,4418,10805,4,375,48,1.5,0.39
INV-24495900036,2020-01-10,2641,5345,4,375,48,1.5,0.39
INV-24467200010,2020-01-10,4375,11294,4,375,48,1.5,0.39
INV-24473200008,2020-01-10,4790,11294,4,375,48,1.5,0.39
INV-24480900007,2020-01-10,2524,11294,4,375,48,1.5,0.39
INV-24486500021,2020-01-10,4596,10805,4,375,48,1.5,0.39
INV-24473100020,2020-01-10,4897,10805,4,375,48,1.5,0.39
INV-24473200010,2020-01-10,4790,10805,4,375,48,1.5,0.39
INV-24474200002,2020-01-10,4067,27247,3,750,54,2.25,0.59
INV-24480200010,2020-01-10,5624,64866,4,750,54,3,0.79
INV-24476200006,2020-01-10,4622,43124,8,375,54,3,0.79
INV-24466700018,2020-01-10,4661,64866,4,750,54,3,0.79
INV-24494500011,2020-01-10,5467,1799,2,1750,54,3.5,0.92
INV-24473300007,2020-01-10,5517,43338,2,1750,54,3.5,0.92
INV-24482500036,2020-01-10,3857,43338,2,1750,54,3.5,0.92
INV-24466400015,2020-01-10,4448,1799,2,1750,54,3.5,0.92
INV-24495500035,2020-01-10,2445,43338,2,1750,54,3.5,0.92
INV-24493700014,2020-01-10,4319,43026,6,750,54,4.5,1.18
INV-24494900053,2020-01-10,2591,52316,6,750,54,4.5,1.18
INV-24494500005,2020-01-10,5467,43026,6,750,54,4.5,1.18
INV-24466200007,2020-01-10,4450,43026,6,750,54,4.5,1.18
INV-24465800010,2020-01-10,5235,43025,6,750,54,4.5,1.18
INV-24496500130,2020-01-10,2613,52316,6,750,54,4.5,1.18
INV-24474900006,2020-01-10,5338,43026,6,750,54,4.5,1.18
INV-24493300011,2020-01-10,4514,43026,6,750,54,4.5,1.18
INV-24484500065,2020-01-10,2847,43026,6,750,54,4.5,1.18
INV-24465100009,2020-01-10,5844,43026,6,750,54,4.5,1.18
INV-24497500028,2020-01-10,4785,43026,6,750,54,4.5,1.18
INV-24468900008,2020-01-10,5561,43026,6,750,54,4.5,1.18
INV-24489600046,2020-01-10,2550,43026,6,750,54,4.5,1.18
INV-24476300015,2020-01-10,4603,43026,6,750,54,4.5,1.18
INV-24475500014,2020-01-10,5375,43026,6,750,54,4.5,1.18
INV-24491200026,2020-01-10,4817,38056,6,750,54,4.5,1.18
INV-24483600008,2020-01-10,2514,35946,12,750,54,9,2.37
INV-24476700008,2020-01-10,5125,30056,12,750,54,9,2.37
INV-24486600018,2020-01-10,4273,35946,12,750,54,9,2.37
INV-24481100042,2020-01-10,5660,35946,12,750,54,9,2.37
INV-24482500021,2020-01-10,3857,35946,12,750,54,9,2.37
INV-24489800017,2020-01-10,2551,63530,6,1750,54,10.5,2.77
INV-24477400018,2020-01-10,5210,63530,6,1750,54,10.5,2.77
INV-24467800002,2020-01-10,5411,63530,6,1750,54,10.5,2.77
INV-24496500147,2020-01-10,2613,81124,6,50,54,0.3,0.07
INV-24468100012,2020-01-10,5700,43334,8,375,60,3,0.79
INV-24474600031,2020-01-10,5041,75210,4,750,60,3,0.79
INV-24489600094,2020-01-10,2550,86839,4,750,60,3,0.79
INV-24474600020,2020-01-10,5041,43334,8,375,60,3,0.79
INV-24480300014,2020-01-10,2624,43334,8,375,60,3,0.79
INV-24468500072,2020-01-10,2505,80486,4,750,60,3,0.79
INV-24477600002,2020-01-10,2655,905655,1,750,60,0.75,0.19
INV-24467000001,2020-01-10,5425,905655,1,750,60,0.75,0.19
INV-24465900002,2020-01-10,5843,905655,1,750,60,0.75,0.19
INV-24490600001,2020-01-10,3909,905655,1,750,60,0.75,0.19
INV-24478900001,2020-01-10,2656,905655,1,750,60,0.75,0.19
INV-24487700002,2020-01-10,5623,905655,1,750,60,0.75,0.19
INV-24469600140,2020-01-10,2603,27237,2,750,60,1.5,0.39
INV-24485300035,2020-01-10,5437,27237,2,750,60,1.5,0.39
INV-24470500044,2020-01-10,5888,36964,2,50,60,0.1,0.02
INV-24481100030,2020-01-10,5660,64571,8,200,60,1.6,0.42
INV-24497500005,2020-01-10,4785,10805,5,375,60,1.87,0.49
INV-24492100010,2020-01-10,5430,10805,5,375,60,1.87,0.49
INV-24475300028,2020-01-10,5507,10805,5,375,60,1.87,0.49
INV-24497500007,2020-01-10,4785,10790,5,375,60,1.87,0.49
INV-24497500006,2020-01-10,4785,11294,5,375,60,1.87,0.49
INV-24494500017,2020-01-10,5467,64864,8,375,64,3,0.79
INV-24493200040,2020-01-10,3514,64864,8,375,64,3,0.79
INV-24470500035,2020-01-10,5888,64864,8,375,64,3,0.79
INV-24497600008,2020-01-10,4418,11294,6,375,72,2.25,0.59
INV-24483600001,2020-01-10,2514,11294,6,375,72,2.25,0.59
INV-24496500116,2020-01-10,2613,10805,6,375,72,2.25,0.59
INV-24493300022,2020-01-10,4514,10805,6,375,72,2.25,0.59
INV-24468300013,2020-01-10,4838,11294,6,375,72,2.25,0.59
INV-24487000021,2020-01-10,4169,11294,6,375,72,2.25,0.59
INV-24479600011,2020-01-10,4823,10805,6,375,72,2.25,0.59
INV-24467700019,2020-01-10,4873,11294,6,375,72,2.25,0.59
INV-24492300045,2020-01-10,5167,10805,6,375,72,2.25,0.59
INV-24466300015,2020-01-10,4890,11294,6,375,72,2.25,0.59
INV-24467700020,2020-01-10,4873,10805,6,375,72,2.25,0.59
INV-24487300007,2020-01-10,4997,11294,6,375,72,2.25,0.59
INV-24493600070,2020-01-10,2606,10805,6,375,72,2.25,0.59
INV-24479600012,2020-01-10,4823,11294,6,375,72,2.25,0.59
INV-24474600016,2020-01-10,5041,11294,6,375,72,2.25,0.59
INV-24470800004,2020-01-10,2678,17956,6,750,72,4.5,1.18
INV-24466900002,2020-01-10,5698,17956,6,750,72,4.5,1.18
INV-24466600010,2020-01-10,5782,17956,6,750,72,4.5,1.18
INV-24468200001,2020-01-10,5384,43026,8,750,72,6,1.58
INV-24475400021,2020-01-10,5129,45246,12,750,72,9,2.37
INV-24491900010,2020-01-10,4235,81206,12,750,72,9,2.37
INV-24467100008,2020-01-10,5425,22786,12,750,72,9,2.37
INV-24494700012,2020-01-10,4654,81196,12,750,72,9,2.37
INV-24489800035,2020-01-10,2551,45275,12,750,72,9,2.37
INV-24476000015,2020-01-10,5050,22786,12,750,72,9,2.37
INV-24476700012,2020-01-10,5125,22786,12,750,72,9,2.37
INV-24475800017,2020-01-10,4092,45276,12,750,72,9,2.37
INV-24492700004,2020-01-10,5450,45275,12,750,72,9,2.37
INV-24480300037,2020-01-10,2624,81196,12,750,72,9,2.37
INV-24468800011,2020-01-10,3831,45275,12,750,72,9,2.37
INV-24490200004,2020-01-10,2677,22786,12,750,72,9,2.37
INV-24497300003,2020-01-10,4414,45275,12,750,72,9,2.37
INV-24492900033,2020-01-10,2644,45275,12,750,72,9,2.37
INV-24491900008,2020-01-10,4235,45276,12,750,72,9,2.37
INV-24482600046,2020-01-10,3721,46146,12,750,72,9,2.37
INV-24493000018,2020-01-10,4311,45276,12,750,72,9,2.37
INV-24475400022,2020-01-10,5129,45276,12,750,72,9,2.37
INV-24489900014,2020-01-10,4720,45276,12,750,72,9,2.37
INV-24478300009,2020-01-10,4266,46146,12,750,72,9,2.37
INV-24495300016,2020-01-10,4313,45276,12,750,72,9,2.37
INV-24472400009,2020-01-10,4752,45275,12,750,72,9,2.37
INV-24468000035,2020-01-10,4320,81206,12,750,72,9,2.37
INV-24493000020,2020-01-10,4311,81206,12,750,72,9,2.37
INV-24496600001,2020-01-10,4808,46146,12,750,72,9,2.37
INV-24475600006,2020-01-10,5145,22786,12,750,72,9,2.37
INV-24495900016,2020-01-10,2641,45275,12,750,72,9,2.37
INV-24464100001,2020-01-10,4504,22786,12,750,72,9,2.37
INV-24469600040,2020-01-10,2603,45245,12,750,72,9,2.37
INV-24487600019,2020-01-10,4478,45246,12,750,72,9,2.37
INV-24479000012,2020-01-10,2656,81206,12,750,72,9,2.37
INV-24497200047,2020-01-10,5077,46146,12,750,72,9,2.37
INV-24485900015,2020-01-10,5253,81196,12,750,72,9,2.37
INV-24477300012,2020-01-10,2657,81206,12,750,72,9,2.37
INV-24475200002,2020-01-10,4140,22788,6,1750,72,10.5,2.77
INV-24492500032,2020-01-10,2562,25878,6,1750,72,10.5,2.77
INV-24481500008,2020-01-10,3738,22788,6,1750,72,10.5,2.77
INV-24478700026,2020-01-10,2518,25878,6,1750,72,10.5,2.77
INV-24487000053,2020-01-10,4169,22788,6,1750,72,10.5,2.77
INV-24476700013,2020-01-10,5125,22788,6,1750,72,10.5,2.77
INV-24488900001,2020-01-10,4482,22788,6,1750,72,10.5,2.77
INV-24491800046,2020-01-10,2602,25878,6,1750,72,10.5,2.77
INV-24485200004,2020-01-10,4171,25878,6,1750,72,10.5,2.77
INV-24467900014,2020-01-10,2612,22788,6,1750,72,10.5,2.77
INV-24488400058,2020-01-10,2549,72504,12,1000,72,12,3.17
INV-24469600154,2020-01-10,2603,5006,2,750,72,1.5,0.39
INV-24480300057,2020-01-10,2624,5006,2,750,72,1.5,0.39
INV-24492300009,2020-01-10,5167,52593,24,200,72,4.8,1.26
INV-24483900022,2020-01-10,4180,52199,48,100,72,4.8,1.26
INV-24493100004,2020-01-10,4805,52593,24,200,72,4.8,1.26
INV-24481100045,2020-01-10,5660,52199,48,100,72,4.8,1.26
INV-24481400012,2020-01-10,5598,52593,24,200,72,4.8,1.26
INV-24492800008,2020-01-10,5237,52593,24,200,72,4.8,1.26
INV-24475600021,2020-01-10,5145,52199,48,100,72,4.8,1.26
INV-24495900001,2020-01-10,2641,10932,12,50,72,0.6,0.15
INV-24473900004,2020-01-10,5654,10932,12,50,72,0.6,0.15
INV-24467300018,2020-01-10,4136,100423,8,100,72,0.8,0.21
INV-24479500012,2020-01-10,4291,100423,8,100,72,0.8,0.21
INV-24468500006,2020-01-10,2505,100423,8,100,72,0.8,0.21
INV-24475200005,2020-01-10,4140,100423,8,100,72,0.8,0.21
INV-24472200034,2020-01-10,2506,64864,10,375,80,3.75,0.99
INV-24476900012,2020-01-10,4377,64864,10,375,80,3.75,0.99
INV-24489600036,2020-01-10,2550,36971,4,1750,84,7,1.84
INV-24481100022,2020-01-10,5660,10790,7,375,84,2.62,0.69
INV-24494500002,2020-01-10,5467,64868,4,1750,92,7,1.84
INV-24484500018,2020-01-10,2847,64868,4,1750,92,7,1.84
INV-24479800010,2020-01-10,5052,11294,8,375,96,3,0.79
INV-24492200006,2020-01-10,5558,11294,8,375,96,3,0.79
INV-24493300017,2020-01-10,4514,64864,12,375,96,4.5,1.18
INV-24464900013,2020-01-10,4384,64864,12,375,96,4.5,1.18
INV-24465600002,2020-01-10,2688,64864,12,375,96,4.5,1.18
INV-24484200044,2020-01-10,2618,64864,12,375,96,4.5,1.18
INV-24487800015,2020-01-10,5623,38180,5,50,96,0.25,0.06
INV-24468400029,2020-01-10,5471,38180,5,50,96,0.25,0.06
INV-24469800020,2020-01-10,5108,38180,5,50,96,0.25,0.06
INV-24489200002,2020-01-10,5410,38180,5,50,96,0.25,0.06
INV-24464100014,2020-01-10,4504,38180,5,50,96,0.25,0.06
INV-24487600030,2020-01-10,4478,47865,2,750,96,1.5,0.39
INV-24482900010,2020-01-10,5463,47865,2,750,96,1.5,0.39
INV-24466700017,2020-01-10,4661,64864,13,375,104,4.87,1.28
INV-24496500129,2020-01-10,2613,5635,4,750,108,3,0.79
INV-24471800023,2020-01-10,2558,36006,6,750,108,4.5,1.18
INV-24474600025,2020-01-10,5041,64866,8,750,108,6,1.58
INV-24466800008,2020-01-10,4374,64866,8,750,108,6,1.58
INV-24476300019,2020-01-10,4603,64866,8,750,108,6,1.58
INV-24492500027,2020-01-10,2562,43984,12,750,108,9,2.37
INV-24494200001,2020-01-10,5157,38056,12,750,108,9,2.37
INV-24464100002,2020-01-10,4504,43025,12,750,108,9,2.37
INV-24491700018,2020-01-10,5387,52316,12,750,108,9,2.37
INV-24482300018,2020-01-10,2178,43025,12,750,108,9,2.37
INV-24479200010,2020-01-10,4531,37414,24,375,108,9,2.37
INV-24475600013,2020-01-10,5145,52316,12,750,108,9,2.37
INV-24496500049,2020-01-10,2613,43076,12,750,108,9,2.37
INV-24488000007,2020-01-10,5396,43026,12,750,108,9,2.37
INV-24490800007,2020-01-10,3660,43026,12,750,108,9,2.37
INV-24491700003,2020-01-10,5387,43026,12,750,108,9,2.37
INV-24480300016,2020-01-10,2624,43025,12,750,108,9,2.37
INV-24497300006,2020-01-10,4414,43026,12,750,108,9,2.37
INV-24480300065,2020-01-10,2624,73986,12,750,108,9,2.37
INV-24495900021,2020-01-10,2641,18046,12,750,108,9,2.37
INV-24464900027,2020-01-10,4384,43026,12,750,108,9,2.37
INV-24479700018,2020-01-10,4317,43026,12,750,108,9,2.37
INV-24495400005,2020-01-10,4516,43026,12,750,108,9,2.37
INV-24495300007,2020-01-10,4313,43026,12,750,108,9,2.37
INV-24476700004,2020-01-10,5125,38056,12,750,108,9,2.37
INV-24495300009,2020-01-10,4313,38056,12,750,108,9,2.37
INV-24493000017,2020-01-10,4311,43026,12,750,108,9,2.37
INV-24492200001,2020-01-10,5558,43026,12,750,108,9,2.37
INV-24483700001,2020-01-10,2514,43026,12,750,108,9,2.37
INV-24484600006,2020-01-10,4934,52316,12,750,108,9,2.37
INV-24468500043,2020-01-10,2505,43025,12,750,108,9,2.37
INV-24497000043,2020-01-10,5327,52316,12,750,108,9,2.37
INV-24465300009,2020-01-10,4623,38056,12,750,108,9,2.37
INV-24493000003,2020-01-10,4311,38056,12,750,108,9,2.37
INV-24478600007,2020-01-10,4318,43026,12,750,108,9,2.37
INV-24468800012,2020-01-10,3831,43025,12,750,108,9,2.37
INV-24480100020,2020-01-10,4253,43984,12,750,108,9,2.37
INV-24496500050,2020-01-10,2613,43026,12,750,108,9,2.37
INV-24491200010,2020-01-10,4817,43026,12,750,108,9,2.37
INV-24492500012,2020-01-10,2562,73986,12,750,108,9,2.37
INV-24476400028,2020-01-10,4301,43026,12,750,108,9,2.37
INV-24484000061,2020-01-10,2569,43025,12,750,108,9,2.37
INV-24495900026,2020-01-10,2641,38056,12,750,108,9,2.37
INV-24494000012,2020-01-10,4532,43026,12,750,108,9,2.37
INV-24475800003,2020-01-10,4092,38056,12,750,108,9,2.37
INV-24468000026,2020-01-10,4320,43026,12,750,108,9,2.37
INV-24495300011,2020-01-10,4313,52316,12,750,108,9,2.37
INV-24497000011,2020-01-10,5327,72732,12,750,108,9,2.37
INV-24471500005,2020-01-10,3790,43026,12,750,108,9,2.37
INV-24492100004,2020-01-10,5430,43026,12,750,108,9,2.37
INV-24483100014,2020-01-10,4818,72722,12,750,108,9,2.37
INV-24490000007,2020-01-10,4027,43026,12,750,108,9,2.37
INV-24495600012,2020-01-10,4741,43026,12,750,108,9,2.37
INV-24491600007,2020-01-10,5297,43026,12,750,108,9,2.37
INV-24472900005,2020-01-10,5204,43026,12,750,108,9,2.37
INV-24489800010,2020-01-10,2551,43025,12,750,108,9,2.37
INV-24474300016,2020-01-10,5252,43026,12,750,108,9,2.37
INV-24480100021,2020-01-10,4253,43026,12,750,108,9,2.37
INV-24476700024,2020-01-10,5125,52316,12,750,108,9,2.37
INV-24465400029,2020-01-10,4868,43026,12,750,108,9,2.37
INV-24476700022,2020-01-10,5125,43026,12,750,108,9,2.37
INV-24468700004,2020-01-10,4023,73986,12,750,108,9,2.37
INV-24471100015,2020-01-10,3731,52316,12,750,108,9,2.37
INV-24465000020,2020-01-10,4678,43026,12,750,108,9,2.37
INV-24495900023,2020-01-10,2641,86564,12,1000,108,12,3.17
INV-24480300083,2020-01-10,2624,86564,12,1000,108,12,3.17
INV-24467300022,2020-01-10,4136,17205,12,200,108,2.4,0.63
INV-24467200016,2020-01-10,4375,64864,14,375,112,5.25,1.38
INV-24494900024,2020-01-10,2591,22102,4,750,120,3,0.79
INV-24490300040,2020-01-10,2523,19226,4,750,120,3,0.79
INV-24469100028,2020-01-10,2635,28131,6,750,144,4.5,1.18
INV-24480900029,2020-01-10,2524,28132,6,750,144,4.5,1.18
INV-24469600051,2020-01-10,2603,28132,6,750,144,4.5,1.18
INV-24469100029,2020-01-10,2635,58746,6,750,144,4.5,1.18
INV-24493300021,2020-01-10,4514,11294,12,375,144,4.5,1.18
INV-24486000019,2020-01-10,4443,15890,6,750,144,4.5,1.18
INV-24469100027,2020-01-10,2635,28132,6,750,144,4.5,1.18
INV-24493400003,2020-01-10,5556,64864,18,375,144,6.75,1.78
INV-24468400007,2020-01-10,5471,77805,12,750,144,9,2.37
INV-24469600057,2020-01-10,2603,14519,12,750,144,9,2.37
INV-24469100039,2020-01-10,2635,17956,12,750,144,9,2.37
INV-24469600076,2020-01-10,2603,10626,12,750,144,9,2.37
INV-24469100037,2020-01-10,2635,14519,12,750,144,9,2.37
INV-24469500015,2020-01-10,4192,31475,12,750,144,9,2.37
INV-24497200008,2020-01-10,5077,17956,12,750,144,9,2.37
INV-24480500015,2020-01-10,4334,17956,12,750,144,9,2.37
INV-24485000010,2020-01-10,5236,14519,12,750,144,9,2.37
INV-24468400004,2020-01-10,5471,31475,12,750,144,9,2.37
INV-24485200005,2020-01-10,4171,17956,12,750,144,9,2.37
INV-24472700033,2020-01-10,2507,10626,12,750,144,9,2.37
INV-24471800041,2020-01-10,2558,77805,12,750,144,9,2.37
INV-24486700008,2020-01-10,4799,18116,12,750,144,9,2.37
INV-24468800004,2020-01-10,3831,17956,12,750,144,9,2.37
INV-24476400002,2020-01-10,4301,31474,24,375,144,9,2.37
INV-24477300001,2020-01-10,2657,10626,12,750,144,9,2.37
INV-24488700002,2020-01-10,5818,17956,12,750,144,9,2.37
INV-24475400007,2020-01-10,5129,27454,12,750,144,9,2.37
INV-24480900049,2020-01-10,2524,41846,12,750,144,9,2.37
INV-24470400002,2020-01-10,2840,17956,12,750,144,9,2.37
INV-24496500072,2020-01-10,2613,41846,12,750,144,9,2.37
INV-24476000001,2020-01-10,5050,77805,12,750,144,9,2.37
INV-24489900005,2020-01-10,4720,10626,12,750,144,9,2.37
INV-24466300006,2020-01-10,4890,17956,12,750,144,9,2.37
INV-24490400017,2020-01-10,2559,17956,12,750,144,9,2.37
INV-24483600004,2020-01-10,2514,27454,12,750,144,9,2.37
INV-24467100023,2020-01-10,5425,39868,6,1750,144,10.5,2.77
INV-24479900018,2020-01-10,2228,39868,6,1750,144,10.5,2.77
INV-24482300005,2020-01-10,2178,34919,6,1750,144,10.5,2.77
INV-24492900067,2020-01-10,2644,81196,24,750,144,18,4.75
INV-24481400003,2020-01-10,5598,26822,48,100,144,4.8,1.26
INV-24491300009,2020-01-10,3818,26822,48,100,144,4.8,1.26
INV-24496200002,2020-01-10,4476,64864,24,375,192,9,2.37
INV-24465100005,2020-01-10,5844,64864,24,375,192,9,2.37
INV-24496100005,2020-01-10,5652,64864,24,375,192,9,2.37
INV-24471900002,2020-01-10,4992,64864,24,375,192,9,2.37
INV-24480200013,2020-01-10,5624,64864,24,375,192,9,2.37
INV-24464000009,2020-01-10,5179,64864,24,375,192,9,2.37
INV-24483900045,2020-01-10,4180,64864,24,375,192,9,2.37
INV-24488100019,2020-01-10,3651,64864,24,375,192,9,2.37
INV-24476700038,2020-01-10,5125,64864,24,375,192,9,2.37
INV-24491200014,2020-01-10,4817,64864,24,375,192,9,2.37
INV-24488900005,2020-01-10,4482,64864,24,375,192,9,2.37
INV-24476400023,2020-01-10,4301,64864,24,375,192,9,2.37
INV-24471600022,2020-01-10,5163,64864,24,375,192,9,2.37
INV-24473100005,2020-01-10,4897,64864,24,375,192,9,2.37
INV-24495900012,2020-01-10,2641,69634,24,375,192,9,2.37
INV-24485500007,2020-01-10,5738,64864,24,375,192,9,2.37
INV-24496500039,2020-01-10,2613,64864,24,375,192,9,2.37
INV-24472300009,2020-01-10,4722,64864,24,375,192,9,2.37
INV-24487200014,2020-01-10,4942,64864,24,375,192,9,2.37
INV-24485800006,2020-01-10,5269,64864,24,375,192,9,2.37
INV-24470800039,2020-01-10,2678,64864,24,375,192,9,2.37
INV-24467700007,2020-01-10,4873,64864,24,375,192,9,2.37
INV-24496400010,2020-01-10,3963,64864,24,375,192,9,2.37
INV-24477500023,2020-01-10,5785,64864,24,375,192,9,2.37
INV-24479600001,2020-01-10,4823,64864,24,375,192,9,2.37
INV-24483400040,2020-01-10,3868,64864,24,375,192,9,2.37
INV-24495400051,2020-01-10,4516,64864,24,375,192,9,2.37
INV-24488700003,2020-01-10,5818,64864,24,375,192,9,2.37
INV-24497100006,2020-01-10,5056,64864,24,375,192,9,2.37
INV-24466300007,2020-01-10,4890,64864,24,375,192,9,2.37
INV-24489200008,2020-01-10,5410,64864,24,375,192,9,2.37
INV-24483300003,2020-01-10,5367,64864,24,375,192,9,2.37
INV-24468300012,2020-01-10,4838,64864,24,375,192,9,2.37
INV-24493800014,2020-01-10,3783,64864,24,375,192,9,2.37
INV-24493600062,2020-01-10,2606,64864,24,375,192,9,2.37
INV-24492900001,2020-01-10,2644,64864,24,375,192,9,2.37
INV-24477900003,2020-01-10,4937,64864,24,375,192,9,2.37
INV-24466100003,2020-01-10,4732,64864,24,375,192,9,2.37
INV-24489000001,2020-01-10,4944,43025,24,750,216,18,4.75
INV-24495400025,2020-01-10,4516,2511,24,750,216,18,4.75
INV-24479300008,2020-01-10,3830,43026,24,750,216,18,4.75
INV-24476400024,2020-01-10,4301,89193,48,200,216,9.6,2.53
INV-24473100018,2020-01-10,4897,89193,48,200,216,9.6,2.53
INV-24492300032,2020-01-10,5167,89193,48,200,216,9.6,2.53
INV-24472100037,2020-01-10,3562,11294,24,375,288,9,2.37
INV-24495400019,2020-01-10,4516,11294,24,375,288,9,2.37
INV-24476400014,2020-01-10,4301,10805,24,375,288,9,2.37
INV-24496800020,2020-01-10,4474,11294,24,375,288,9,2.37
INV-24475600003,2020-01-10,5145,11294,24,375,288,9,2.37
INV-24487100018,2020-01-10,5600,10805,24,375,288,9,2.37
INV-24476700037,2020-01-10,5125,10805,24,375,288,9,2.37
INV-24477500033,2020-01-10,5785,10805,24,375,288,9,2.37
INV-24476400012,2020-01-10,4301,11294,24,375,288,9,2.37
INV-24479200007,2020-01-10,4531,10805,24,375,288,9,2.37
INV-24477000004,2020-01-10,5625,11294,24,375,288,9,2.37
INV-24491200019,2020-01-10,4817,11294,24,375,288,9,2.37
INV-24491700013,2020-01-10,5387,5345,24,375,288,9,2.37
INV-24495400002,2020-01-10,4516,5345,24,375,288,9,2.37
INV-24467400020,2020-01-10,4209,41846,24,750,288,18,4.75
INV-24486200008,2020-01-10,5268,64864,48,375,384,18,4.75
INV-24496800015,2020-01-10,4474,64864,48,375,384,18,4.75
INV-24469100015,2020-01-10,2635,5006,12,750,432,9,2.37
INV-24491500004,2020-01-10,2566,15890,18,750,432,13.5,3.56
